chr,start,stop
NW_022145541.1,552248,564559
NW_022145541.1,565459,568818
NW_022145541.1,570608,574209
NW_022145541.1,592190,594987
NW_022145541.1,728561,739957
NW_022145541.1,759955,766081
NW_022145541.1,770478,785990
NW_022145541.1,788435,791213
NW_022145541.1,795639,799276
NW_022145541.1,816060,820164
NW_022145541.1,825621,828021
NW_022145541.1,831004,853289
NW_022145541.1,942753,959090
NW_022145541.1,973970,977803
NW_022145541.1,979100,983413
NW_022145541.1,987265,989293
NW_022145541.1,996684,999513
NW_022145541.1,1006913,1009739
NW_022145541.1,1015964,1026290
NW_022145541.1,1030865,1039341
NW_022145541.1,1052889,1071495
NW_022145542.1,260,25984
NW_022145542.1,30971,37588
NW_022145542.1,45316,61115
NW_022145542.1,62408,75846
NW_022145542.1,78092,88999
NW_022145542.1,89000,106033
NW_022145542.1,127982,139036
NW_022145542.1,146423,163288
NW_022145542.1,171196,189425
NW_022145542.1,192669,253407
NW_022145542.1,260493,273678
NW_022145542.1,277761,313018
NW_022145542.1,322950,327424
NW_022145542.1,338384,354979
NW_022145542.1,355440,382324
NW_022145542.1,382755,404258
NW_022145542.1,413096,448065
NW_022145542.1,460186,477264
NW_022145542.1,483876,495085
NW_022145542.1,514821,550060
NW_022145542.1,589177,610553
NW_022145542.1,615119,620248
NW_022145542.1,621342,622443
NW_022145542.1,661004,738585
NW_022145542.1,740677,746935
NW_022145542.1,749340,757169
NW_022145542.1,757488,772679
NW_022145542.1,773037,790671
NW_022145542.1,791438,804896
NW_022145542.1,859883,871474
NW_022145542.1,878876,891855
NW_022145542.1,892664,908611
NW_022145542.1,1018237,1026696
NW_022145542.1,1058924,1077520
NW_022145542.1,1081994,1087544
NW_022145542.1,1088610,1136373
NW_022145542.1,1151446,1152545
NW_022145542.1,1162626,1165359
NW_022145542.1,1174821,1178986
NW_022145542.1,1183569,1194681
NW_022145542.1,1196742,1199799
NW_022145542.1,1207836,1306624
NW_022145542.1,1338620,1349289
NW_022145542.1,1361489,1367510
NW_022145542.1,1370895,1378365
NW_022145543.1,23864,26715
NW_022145543.1,60372,66362
NW_022145543.1,94254,99217
NW_022145543.1,111130,114894
NW_022145543.1,192321,201112
NW_022145543.1,204240,208337
NW_022145543.1,218104,223529
NW_022145543.1,240493,289061
NW_022145543.1,293403,296882
NW_022145543.1,323406,355992
NW_022145543.1,371168,375395
NW_022145543.1,385951,397389
NW_022145543.1,397892,405593
NW_022145543.1,414339,420456
NW_022145543.1,433714,458012
NW_022145543.1,463536,502221
NW_022145543.1,504911,531042
NW_022145543.1,555089,557657
NW_022145543.1,558375,583547
NW_022145543.1,591257,595483
NW_022145543.1,598352,633863
NW_022145543.1,638080,643989
NW_022145543.1,659233,666197
NW_022145543.1,676116,691481
NW_022145543.1,692053,759274
NW_022145543.1,764474,775519
NW_022145543.1,779779,800524
NW_022145543.1,803291,843368
NW_022145543.1,854126,861847
NW_022145543.1,868863,873362
NW_022145543.1,887363,892018
NW_022145543.1,892389,899304
NW_022145543.1,905745,916031
NW_022145543.1,917919,945321
NW_022145543.1,945826,957854
NW_022145543.1,963855,969877
NW_022145543.1,971346,979551
NW_022145543.1,981955,1012369
NW_022145543.1,1013337,1017563
NW_022145543.1,1018523,1024670
NW_022145543.1,1029063,1036673
NW_022145543.1,1036900,1043237
NW_022145543.1,1043892,1082613
NW_022145543.1,1097256,1106807
NW_022145543.1,1149984,1157553
NW_022145543.1,1159241,1168775
NW_022145543.1,1262762,1271903
NW_022145543.1,1275480,1294854
NW_022145543.1,1300375,1319340
NW_022145543.1,1321308,1353841
NW_022145543.1,1356909,1363059
NW_022145543.1,1365257,1377385
NW_022145543.1,1414840,1418749
NW_022145543.1,1461002,1464926
NW_022145543.1,1469425,1472983
NW_022145543.1,1481824,1488103
NW_022145543.1,1489981,1497275
NW_022145543.1,1510023,1530963
NW_022145543.1,1534819,1550021
NW_022145543.1,1552725,1569214
NW_022145543.1,1572918,1578065
NW_022145544.1,772,7063
NW_022145544.1,11686,13426
NW_022145544.1,23492,32452
NW_022145544.1,35350,45739
NW_022145544.1,49668,76519
NW_022145544.1,155511,170242
NW_022145544.1,174634,182057
NW_022145544.1,267225,269169
NW_022145544.1,270676,273018
NW_022145544.1,353108,357357
NW_022145544.1,383889,389520
NW_022145544.1,515572,561725
NW_022145544.1,576346,642570
NW_022145544.1,645131,661646
NW_022145544.1,664133,667079
NW_022145544.1,675792,686797
NW_022145544.1,687697,693322
NW_022145544.1,694433,708586
NW_022145544.1,714232,727596
NW_022145544.1,766372,767563
NW_022145544.1,769604,859360
NW_022145544.1,864369,881611
NW_022145544.1,890397,937188
NW_022145544.1,937920,939029
NW_022145544.1,939059,940168
NW_022145544.1,941819,949303
NW_022145544.1,950637,971235
NW_022145544.1,973305,987611
NW_022145544.1,989568,998513
NW_022145544.1,999746,1035318
NW_022145544.1,1035461,1055994
NW_022145544.1,1124864,1160884
NW_022145544.1,1197917,1198987
NW_022145544.1,1199326,1200726
NW_022145544.1,1201768,1202838
NW_022145544.1,1203445,1204515
NW_022145544.1,1216904,1223229
NW_022145544.1,1224199,1225269
NW_022145544.1,1231082,1277939
NW_022145544.1,1281062,1297211
NW_022145544.1,1300560,1310043
NW_022145544.1,1321709,1329625
NW_022145544.1,1335584,1349565
NW_022145544.1,1373955,1382861
NW_022145544.1,1383914,1414414
NW_022145544.1,1415718,1449122
NW_022145544.1,1452712,1466108
NW_022145544.1,1466176,1490400
NW_022145544.1,1490550,1502339
NW_022145544.1,1509548,1519581
NW_022145544.1,1522547,1532058
NW_022145544.1,1540564,1572508
NW_022145544.1,1573743,1589187
NW_022145544.1,1596762,1653481
NW_022145544.1,1659258,1666036
NW_022145544.1,1667941,1724928
NW_022145544.1,1724929,1763856
NW_022145544.1,1769461,1789039
NW_022145544.1,1791775,1821918
NW_022145544.1,1824629,1913610
NW_022145544.1,1937560,1952160
NW_022145544.1,1959588,1982367
NW_022145544.1,1989626,2017324
NW_022145544.1,2022637,2032567
NW_022145545.1,5355,17360
NW_022145545.1,19039,62349
NW_022145545.1,92293,98246
NW_022145545.1,107979,120753
NW_022145545.1,121574,158031
NW_022145545.1,161331,177156
NW_022145545.1,177727,184287
NW_022145545.1,192400,199260
NW_022145545.1,207906,211410
NW_022145545.1,212620,225047
NW_022145545.1,230745,242262
NW_022145545.1,244864,264327
NW_022145545.1,267697,283966
NW_022145545.1,286298,314454
NW_022145545.1,315006,324044
NW_022145545.1,330036,333811
NW_022145545.1,335227,347345
NW_022145545.1,350615,433698
NW_022145545.1,441238,442356
NW_022145545.1,443455,456424
NW_022145545.1,458560,491876
NW_022145545.1,557058,617014
NW_022145545.1,622502,655428
NW_022145545.1,657332,697996
NW_022145545.1,700212,726694
NW_022145545.1,729434,732814
NW_022145545.1,745227,748052
NW_022145545.1,749776,752554
NW_022145545.1,754648,757420
NW_022145545.1,758692,761104
NW_022145545.1,767172,769794
NW_022145545.1,786405,815103
NW_022145545.1,819248,823109
NW_022145545.1,826666,882062
NW_022145545.1,883548,899421
NW_022145545.1,900883,927407
NW_022145545.1,932058,938585
NW_022145545.1,939229,945265
NW_022145545.1,949641,976133
NW_022145545.1,983049,997337
NW_022145545.1,1002264,1013562
NW_022145545.1,1015931,1026297
NW_022145545.1,1030003,1041079
NW_022145545.1,1043297,1053110
NW_022145545.1,1058412,1071945
NW_022145545.1,1082916,1091063
NW_022145545.1,1094134,1106876
NW_022145545.1,1108467,1123954
NW_022145545.1,1139293,1144126
NW_022145545.1,1145667,1162026
NW_022145545.1,1170523,1181685
NW_022145545.1,1236608,1257419
NW_022145545.1,1258587,1295121
NW_022145545.1,1313489,1316144
NW_022145545.1,1322768,1325708
NW_022145545.1,1333137,1339277
NW_022145545.1,1343989,1346903
NW_022145545.1,1355549,1393838
NW_022145545.1,1394897,1403922
NW_022145545.1,1404582,1413441
NW_022145545.1,1414387,1423925
NW_022145545.1,1433212,1445080
NW_022145545.1,1448010,1467590
NW_022145545.1,1469076,1470973
NW_022145545.1,1478801,1491050
NW_022145545.1,1493399,1514446
NW_022145545.1,1520161,1531813
NW_022145545.1,1540162,1600922
NW_022145545.1,1639536,1643616
NW_022145545.1,1648145,1667805
NW_022145547.1,40246,44627
NW_022145547.1,46210,55298
NW_022145547.1,93751,104858
NW_022145547.1,108864,113297
NW_022145547.1,115255,180044
NW_022145547.1,242055,248805
NW_022145547.1,269587,285693
NW_022145547.1,286325,306903
NW_022145547.1,320119,355836
NW_022145547.1,395502,396627
NW_022145547.1,439474,455111
NW_022145547.1,494277,515978
NW_022145547.1,515995,526757
NW_022145547.1,545405,551376
NW_022145547.1,552329,562437
NW_022145547.1,566596,583315
NW_022145547.1,585569,664548
NW_022145547.1,684306,688580
NW_022145547.1,690945,698910
NW_022145547.1,706095,717422
NW_022145547.1,722421,743186
NW_022145547.1,764370,779480
NW_022145547.1,782012,791398
NW_022145547.1,795257,809257
NW_022145547.1,815277,829356
NW_022145547.1,839293,842676
NW_022145547.1,849466,876594
NW_022145547.1,925095,936463
NW_022145547.1,940337,954671
NW_022145547.1,956822,969472
NW_022145547.1,977203,988532
NW_022145547.1,995204,1002417
NW_022145547.1,1008243,1030685
NW_022145547.1,1037952,1046867
NW_022145547.1,1049632,1061228
NW_022145547.1,1061782,1078904
NW_022145547.1,1188996,1204850
NW_022145547.1,1205413,1271314
NW_022145547.1,1289392,1294360
NW_022145547.1,1325263,1394902
NW_022145547.1,1395814,1403846
NW_022145547.1,1412792,1425739
NW_022145547.1,1429392,1504410
NW_022145547.1,1509103,1521712
NW_022145547.1,1527794,1536694
NW_022145547.1,1537322,1554662
NW_022145547.1,1560477,1622764
NW_022145547.1,1625199,1644537
NW_022145547.1,1646132,1652858
NW_022145547.1,1657896,1690351
NW_022145547.1,1715476,1731422
NW_022145547.1,1789860,1802926
NW_022145547.1,1826297,1870759
NW_022145547.1,1906817,1922426
NW_022145547.1,1927247,1971252
NW_022145547.1,1973096,1997384
NW_022145547.1,1998299,2012748
NW_022145547.1,2020663,2035976
NW_022145547.1,2040861,2046179
NW_022145547.1,2057359,2066383
NW_022145547.1,2073366,2094373
NW_022145547.1,2096374,2109402
NW_022145547.1,2115464,2141118
NW_022145547.1,2141293,2144335
NW_022145547.1,2173076,2174911
NW_022145547.1,2181715,2200217
NW_022145548.1,2752,17212
NW_022145548.1,23627,28964
NW_022145548.1,31465,50372
NW_022145548.1,52516,65167
NW_022145548.1,67159,81008
NW_022145548.1,101435,111907
NW_022145548.1,112708,143366
NW_022145548.1,148288,177579
NW_022145548.1,183029,193932
NW_022145548.1,202052,209980
NW_022145548.1,214780,223611
NW_022145548.1,223963,227955
NW_022145548.1,241334,243486
NW_022145548.1,253856,264103
NW_022145548.1,287079,295933
NW_022145548.1,306116,319478
NW_022145548.1,319562,330842
NW_022145548.1,336010,366365
NW_022145548.1,368488,370507
NW_022145548.1,388966,392643
NW_022145548.1,397327,400305
NW_022145548.1,402922,404263
NW_022145548.1,410663,412682
NW_022145548.1,422483,447369
NW_022145548.1,453568,479911
NW_022145548.1,488448,523095
NW_022145548.1,536601,546807
NW_022145548.1,573438,586828
NW_022145548.1,673763,691616
NW_022145548.1,692330,694505
NW_022145548.1,719412,721475
NW_022145549.1,25492,54419
NW_022145549.1,78567,121435
NW_022145549.1,133512,162341
NW_022145549.1,167900,211463
NW_022145549.1,233590,271299
NW_022145549.1,287858,319447
NW_022145549.1,320020,342284
NW_022145549.1,351628,353652
NW_022145549.1,358326,371087
NW_022145549.1,381910,394141
NW_022145549.1,408384,446401
NW_022145549.1,449164,451198
NW_022145549.1,455684,461014
NW_022145549.1,463830,465748
NW_022145549.1,490972,498466
NW_022145549.1,502447,504064
NW_022145549.1,525689,565208
NW_022145549.1,586002,601996
NW_022145549.1,609508,656974
NW_022145549.1,664534,690371
NW_022145549.1,701931,729204
NW_022145549.1,756054,767047
NW_022145549.1,799360,817367
NW_022145549.1,822156,832998
NW_022145549.1,852401,875365
NW_022145549.1,881340,886566
NW_022145549.1,914690,917060
NW_022145549.1,935253,952261
NW_022145549.1,956457,989604
NW_022145549.1,1100597,1109036
NW_022145549.1,1155159,1165421
NW_022145549.1,1201299,1221622
NW_022145549.1,1223854,1255300
NW_022145549.1,1291340,1334811
NW_022145549.1,1415065,1479525
NW_022145549.1,1480149,1535642
NW_022145549.1,1544060,1553204
NW_022145549.1,1555205,1560527
NW_022145549.1,1630699,1674273
NW_022145550.1,4470,23364
NW_022145550.1,35346,69140
NW_022145550.1,73969,93957
NW_022145550.1,99631,117959
NW_022145550.1,122530,168970
NW_022145550.1,172278,180725
NW_022145550.1,197682,235374
NW_022145550.1,245110,252134
NW_022145550.1,259453,262991
NW_022145550.1,273385,282186
NW_022145550.1,290702,295657
NW_022145550.1,303273,318436
NW_022145550.1,327672,338626
NW_022145550.1,380072,386713
NW_022145550.1,416088,428421
NW_022145550.1,442800,461487
NW_022145550.1,470191,508007
NW_022145550.1,508601,527288
NW_022145550.1,540362,569149
NW_022145550.1,576921,588454
NW_022145550.1,614446,618303
NW_022145550.1,658733,661420
NW_022145550.1,666016,671305
NW_022145550.1,672508,691361
NW_022145550.1,694823,734385
NW_022145550.1,814767,841833
NW_022145550.1,844700,853689
NW_022145550.1,856515,859367
NW_022145550.1,863918,872331
NW_022145550.1,883292,888246
NW_022145550.1,891472,896560
NW_022145550.1,923628,951683
NW_022145550.1,965575,993653
NW_022145550.1,996313,1014709
NW_022145550.1,1022396,1026291
NW_022145550.1,1037263,1059714
NW_022145550.1,1083912,1091604
NW_022145550.1,1116454,1133954
NW_022145550.1,1184752,1216295
NW_022145550.1,1255044,1275631
NW_022145550.1,1277692,1289191
NW_022145550.1,1322961,1357489
NW_022145550.1,1377380,1436005
NW_022145550.1,1490817,1492828
NW_022145551.1,11946,14599
NW_022145551.1,23839,30244
NW_022145551.1,39491,106912
NW_022145551.1,152585,178657
NW_022145551.1,181080,190547
NW_022145551.1,192018,207582
NW_022145551.1,207823,231387
NW_022145551.1,234758,238881
NW_022145551.1,245414,249423
NW_022145551.1,252662,255178
NW_022145551.1,267431,282479
NW_022145551.1,283608,300588
NW_022145551.1,304733,321114
NW_022145551.1,330374,333266
NW_022145551.1,384733,420926
NW_022145551.1,423832,430210
NW_022145551.1,433167,439644
NW_022145551.1,440585,445490
NW_022145551.1,448037,472142
NW_022145551.1,501302,540001
NW_022145551.1,542578,554557
NW_022145551.1,560426,568430
NW_022145551.1,576868,582116
NW_022145551.1,593745,598318
NW_022145551.1,598370,600435
NW_022145551.1,638650,644205
NW_022145551.1,646689,656866
NW_022145551.1,659969,685134
NW_022145551.1,688181,689732
NW_022145551.1,691265,704877
NW_022145551.1,710495,718707
NW_022145551.1,722156,762704
NW_022145551.1,780291,802298
NW_022145551.1,821633,827416
NW_022145551.1,837110,843134
NW_022145551.1,847094,868327
NW_022145551.1,870983,879769
NW_022145551.1,885707,890965
NW_022145551.1,893198,894953
NW_022145551.1,906537,923706
NW_022145551.1,958868,960403
NW_022145551.1,973745,981554
NW_022145551.1,1000639,1003785
NW_022145551.1,1060376,1081024
NW_022145551.1,1085195,1208614
NW_022145551.1,1208824,1240193
NW_022145551.1,1266390,1291546
NW_022145551.1,1304862,1336305
NW_022145551.1,1339585,1405094
NW_022145551.1,1414064,1452945
NW_022145551.1,1475768,1493748
NW_022145551.1,1510853,1537821
NW_022145551.1,1551660,1576264
NW_022145551.1,1584042,1588758
NW_022145551.1,1642531,1669129
NW_022145551.1,1689234,1708181
NW_022145551.1,1714591,1724594
NW_022145551.1,1761241,1764785
NW_022145551.1,1766444,1774500
NW_022145551.1,1778560,1788239
NW_022145551.1,1806108,1823080
NW_022145551.1,1826555,1833932
NW_022145551.1,1834821,1843919
NW_022145551.1,1844171,1851206
NW_022145551.1,1874628,1877092
NW_022145551.1,1883276,1897119
NW_022145551.1,1913687,1923783
NW_022145551.1,1952174,1961132
NW_022145551.1,2005156,2041310
NW_022145551.1,2048263,2056454
NW_022145551.1,2059875,2064165
NW_022145551.1,2080242,2091781
NW_022145551.1,2094558,2096448
NW_022145551.1,2134489,2143303
NW_022145551.1,2153930,2158154
NW_022145551.1,2278142,2300105
NW_022145551.1,2310138,2316216
NW_022145551.1,2349577,2377499
NW_022145551.1,2382350,2397855
NW_022145551.1,2408623,2420088
NW_022145551.1,2530908,2531980
NW_022145551.1,2552963,2571414
NW_022145551.1,2580886,2622253
NW_022145551.1,2691780,2702301
NW_022145551.1,2703231,2707559
NW_022145551.1,2712254,2721272
NW_022145552.1,4379,14944
NW_022145552.1,15092,26587
NW_022145552.1,27661,30331
NW_022145552.1,66661,79674
NW_022145552.1,80100,90324
NW_022145552.1,99365,100745
NW_022145552.1,104640,106029
NW_022145552.1,106919,109612
NW_022145552.1,111796,124179
NW_022145552.1,136137,152368
NW_022145552.1,170631,196944
NW_022145552.1,209170,215013
NW_022145552.1,300379,307284
NW_022145552.1,308558,310934
NW_022145552.1,312947,323123
NW_022145552.1,324189,334790
NW_022145552.1,347498,355868
NW_022145552.1,358305,361947
NW_022145552.1,369998,380285
NW_022145552.1,386716,392320
NW_022145552.1,395181,431575
NW_022145552.1,439612,458643
NW_022145552.1,473097,474919
NW_022145552.1,482944,504950
NW_022145552.1,505509,551773
NW_022145552.1,563777,570310
NW_022145552.1,579886,590699
NW_022145552.1,599736,611193
NW_022145552.1,647664,656580
NW_022145552.1,668623,695030
NW_022145552.1,705042,737746
NW_022145552.1,745717,748267
NW_022145552.1,759164,765634
NW_022145552.1,773102,800905
NW_022145552.1,802876,842578
NW_022145552.1,847533,852404
NW_022145552.1,859699,894753
NW_022145552.1,897543,915725
NW_022145552.1,918083,927358
NW_022145552.1,930052,936630
NW_022145552.1,937179,952371
NW_022145552.1,954465,960255
NW_022145552.1,960584,977068
NW_022145552.1,988158,993060
NW_022145552.1,997678,1005980
NW_022145552.1,1007577,1014520
NW_022145552.1,1017374,1022164
NW_022145552.1,1025490,1057750
NW_022145552.1,1058886,1072823
NW_022145552.1,1076609,1125409
NW_022145552.1,1128281,1142212
NW_022145552.1,1151464,1153623
NW_022145552.1,1159327,1166607
NW_022145552.1,1167625,1173438
NW_022145552.1,1195599,1206211
NW_022145552.1,1231060,1233038
NW_022145552.1,1241760,1262244
NW_022145552.1,1263489,1270816
NW_022145552.1,1308139,1313691
NW_022145552.1,1340984,1344707
NW_022145552.1,1352899,1360533
NW_022145552.1,1376822,1380151
NW_022145552.1,1383409,1389053
NW_022145552.1,1394236,1457996
NW_022145552.1,1461688,1465879
NW_022145552.1,1471581,1497011
NW_022145552.1,1518374,1534875
NW_022145552.1,1535987,1548629
NW_022145552.1,1551776,1607989
NW_022145552.1,1654788,1657293
NW_022145552.1,1743506,1744913
NW_022145552.1,1796075,1849165
NW_022145552.1,1859169,1865618
NW_022145552.1,1869689,1877810
NW_022145552.1,1890390,1894301
NW_022145552.1,1896188,1897258
NW_022145552.1,1899199,1900269
NW_022145552.1,1903702,1911527
NW_022145552.1,1915059,1925673
NW_022145552.1,1932302,1975696
NW_022145552.1,1979123,2005890
NW_022145552.1,2010591,2080099
NW_022145552.1,2093639,2100220
NW_022145552.1,2100318,2110357
NW_022145552.1,2110573,2125928
NW_022145552.1,2141047,2146491
NW_022145552.1,2151906,2154529
NW_022145552.1,2173147,2185815
NW_022145552.1,2189605,2221431
NW_022145552.1,2264385,2271111
NW_022145552.1,2276113,2294358
NW_022145553.1,25964,29909
NW_022145553.1,67123,85675
NW_022145553.1,95594,196592
NW_022145553.1,205423,234094
NW_022145553.1,235093,261130
NW_022145553.1,286233,310085
NW_022145553.1,417703,436540
NW_022145553.1,442535,459134
NW_022145553.1,459238,474019
NW_022145553.1,476316,492069
NW_022145553.1,497901,509121
NW_022145553.1,511315,519753
NW_022145553.1,525662,539035
NW_022145553.1,558532,561326
NW_022145553.1,583722,608344
NW_022145553.1,643740,659024
NW_022145553.1,671506,677825
NW_022145553.1,681794,709993
NW_022145553.1,726308,730721
NW_022145553.1,745405,772624
NW_022145553.1,780294,795371
NW_022145553.1,818616,829193
NW_022145553.1,832026,847881
NW_022145553.1,852043,874067
NW_022145553.1,882550,952736
NW_022145554.1,3814,10302
NW_022145554.1,22377,29051
NW_022145554.1,51040,56385
NW_022145554.1,61335,76267
